"customer_id","gender","number_of_orders","gmv"
8486,"Female",0,0
8487,"Female",0,0
8488,"Female",0,0
8489,"Female",2,184.122119431492
8490,"Female",3,360.873942183978
8491,"Female",0,0
8492,"Male",3,3768.58506693067
8493,"Female",0,0
8494,"Male",0,0
8495,"Female",1,10062.2431656954
8496,"Female",0,0
8497,"Female",6,26.3771155381119
8498,"Female",2,1044.8129752356
8499,"Female",0,0
8500,"Female",0,0
8501,"Female",4,799.868183939467
8502,"Female",2,2502.44059966541
8503,"Female",1,25.6200455639673
8504,"Female",1,224.128111483476
8505,"Female",0,0
8506,"Female",3,491.793272349321
8507,"Female",3,358.217764310623
8508,"Female",4,1645.99671799402
8509,"Female",0,0
8510,"Female",3,366.697936131084
8511,"Female",0,0
8512,"Male",0,0
8513,"Female",0,0
8514,"Female",3,541.031795474223
8515,"Female",2,1134.67931763988
8516,"Female",2,2363.9764912876
8517,"Female",2,2518.47481813167
8518,"Female",0,0
8519,"Female",0,0
8520,"Female",3,1710.75698887192
8521,"Female",0,0
8522,"Female",0,0
8523,"Male",3,32.5017780008191
8524,"Female",2,137.390534037136
8525,"Female",4,1433.52498789208
8526,"Female",0,0
8527,"Female",6,387.50598263032
8528,"Female",4,2698.72707931408
8529,"Male",0,0
8530,"Male",0,0
8531,"Female",0,0
8532,"Female",0,0
8533,"Female",3,782.386822193231
8534,"Male",0,0
8535,"Female",2,13576.6527437712
8536,"Female",1,92.1597087171015
8537,"Male",0,0
8538,"Male",5,37.2148468436822
8539,"Female",0,0
8540,"Female",3,44.5527151606937
8541,"Female",0,0
8542,"Female",2,1637.62966088737
8543,"Male",2,209.262205435544
8544,"Male",0,0
8545,"Female",4,244.108114580878
8546,"Male",0,0
8547,"Female",4,111536.014768177
8548,"Female",4,5046.52275469642
8549,"Female",2,150.640250800889
8550,"Female",2,141.91041738915
8551,"Female",0,0
8552,"Male",4,120.149296002345
8553,"Male",4,751.242456030082
8554,"Female",3,1582.12241692136
8555,"Female",1,5030.34799503054
8556,"Female",0,0
8557,"Female",2,5240.37956620721
8558,"Male",3,105.138999396149
8559,"Female",3,121.921767134592
8560,"Female",3,359.114391523551
8561,"Male",0,0
8562,"Female",2,1173.24141036049
8563,"Female",0,0
8564,"Female",4,967.773181762198
8565,"Female",0,0
8566,"Female",5,169.383719029694
8567,"Female",0,0
8568,"Female",1,4093.38340071425
8569,"Female",4,3169.14623431487
8570,"Female",2,927.478188423449
8571,"Male",2,470.880276507348
8572,"Female",4,817.072567846378
8573,"Female",0,0
8574,"Female",0,0
8575,"Female",1,662.357552417599
8576,"Female",5,6604.65256225044
8577,"Female",2,351.554847975813
8578,"Female",3,920.675072545133
8579,"Male",0,0
8580,"Female",2,1579.8758183521
8581,"Female",2,8106.45579312037
8582,"Female",0,0
8583,"Male",0,0
8584,"Female",3,257.682885623682
8585,"Female",0,0
8586,"Female",4,185.813324377948
8587,"Female",5,283.015447085573
8588,"Female",4,2980.73413161446
8589,"Male",0,0
8590,"Female",0,0
8591,"Female",3,68.7990430288808
8592,"Female",4,3521.44717897718
8593,"Female",2,1211.62346642531
8594,"Female",0,0
8595,"Female",0,0
8596,"Male",0,0
8597,"Female",3,1065.87430155121
8598,"Female",2,5581.61407842487
8599,"Male",0,0
8600,"Female",0,0
8601,"Male",2,73.4651597079497
8602,"Male",4,1676.3955440246
8603,"Male",0,0
8604,"Female",3,396.781174158131
8605,"Female",0,0
8606,"Female",3,145.054437403879
8607,"Female",3,1652.04500704706
8608,"Female",0,0
8609,"Female",3,588.305076618776
8610,"Female",6,319.941030626834
8611,"Male",1,71.8633509935516
8612,"Female",6,1584.59337466766
8613,"Female",3,847.553072134517
8614,"Female",0,0
8615,"Female",0,0
8616,"Male",4,66.9323286486211
8617,"Female",4,2936.03664465832
8618,"Female",0,0
8619,"Female",3,239.010784422654
8620,"Female",0,0
8621,"Female",4,9.19579459952457
8622,"Female",3,165.991299115355
8623,"Female",3,7896.13998801861
8624,"Female",0,0
8625,"Female",3,1338.99184969622
8626,"Male",0,0
8627,"Female",3,134.644614749945
8628,"Male",0,0
8629,"Female",0,0
8630,"Female",2,16095.3448023508
8631,"Male",4,2114.32405972061
8632,"Female",0,0
8633,"Female",0,0
8634,"Female",0,0
8635,"Female",1,4041.11541859842
8636,"Female",3,584.631405320053
8637,"Female",0,0
8638,"Female",0,0
8639,"Female",0,0
8640,"Female",2,24951.7433229306
8641,"Male",0,0
8642,"Female",5,96.8081930301235
8643,"Female",0,0
8644,"Male",4,25.8194037816979
8645,"Male",0,0
8646,"Female",4,176.635862837512
8647,"Female",0,0
8648,"Female",0,0
8649,"Female",0,0
8650,"Male",0,0
8651,"Female",0,0
8652,"Female",1,1002.18071288028
8653,"Female",3,5048.41003265226
8654,"Female",0,0
8655,"Female",0,0
8656,"Female",0,0
8657,"Female",0,0
8658,"Female",3,1318.29251386999
8659,"Female",0,0
8660,"Female",0,0
8661,"Female",0,0
8662,"Male",0,0
8663,"Female",6,523.874428139435
8664,"Female",3,2935.030084502
8665,"Female",0,0
8666,"Male",0,0
8667,"Female",4,1594.15864105809
8668,"Female",3,450.434864905622
8669,"Male",0,0
8670,"Male",2,119.259125932266
8671,"Female",0,0
8672,"Female",1,6433.31530373424
8673,"Male",0,0
8674,"Male",2,284.23888228296
8675,"Female",2,698.256924233769
8676,"Female",0,0
8677,"Female",2,394.103743007562
8678,"Female",0,0
8679,"Male",0,0
8680,"Female",0,0
8681,"Female",3,2122.29539306415
8682,"Female",5,3251.622399414
8683,"Female",2,2008.68058586802
8684,"Male",5,945.61421673431
8685,"Female",4,593.115762460527
8686,"Female",0,0
8687,"Female",5,5695.21566426996
8688,"Female",3,1731.51239834178
8689,"Female",0,0
8690,"Female",2,373.511539068864
8691,"Female",2,243.005057086257
8692,"Male",0,0
8693,"Female",1,3383.7918194541
8694,"Female",4,3038.19211365289
8695,"Female",2,519.570268526832
8696,"Female",4,1186.047341679
8697,"Female",3,586.205044227616
8698,"Female",5,6907.80153704683
8699,"Male",0,0
8700,"Female",4,2151.41652947717
8701,"Female",2,12730.1486208902
8702,"Female",4,2537.87784223508
8703,"Female",0,0
8704,"Female",4,1220.38043290745
8705,"Male",3,955.775411579555
8706,"Male",0,0
8707,"Male",3,188.668877285482
8708,"Female",0,0
8709,"Female",3,2417.32013320717
8710,"Female",0,0
8711,"Male",2,109.065088115251
8712,"Female",4,11236.6024810189
8713,"Female",4,1030.43134910094
8714,"Female",2,2352.52977610114
8715,"Female",3,1281.77344828484
8716,"Female",3,1372.52263158043
8717,"Female",3,9690.62936335179
8718,"Female",0,0
8719,"Female",0,0
8720,"Female",5,2030.26100649908
8721,"Female",0,0
8722,"Female",1,157.802611335958
8723,"Female",0,0
8724,"Female",0,0
8725,"Female",2,3587.28618435665
8726,"Female",4,781.216475286632
8727,"Female",0,0
8728,"Female",1,849.831150560848
8729,"Male",0,0
8730,"Female",3,102.964589687557
8731,"Female",5,249.124559140535
8732,"Female",5,522.525047181651
8733,"Female",4,4114.35487649974
8734,"Female",3,19993.8106813819
8735,"Female",0,0
8736,"Female",0,0
8737,"Female",2,1648.16350684147
8738,"Female",4,633.370831398071
8739,"Female",2,337.047211343183
8740,"Male",0,0
8741,"Female",5,1395.79766078151
8742,"Female",2,2452.16592586063
8743,"Female",0,0
8744,"Female",3,1643.65514068726
8745,"Male",0,0
8746,"Female",2,1961.89095155265
8747,"Male",0,0
8748,"Male",2,87.0209881359629
8749,"Female",0,0
8750,"Female",1,1057.39487300836
8751,"Male",0,0
8752,"Female",0,0
8753,"Female",3,1167.35865192576
8754,"Female",2,226.793505473546
8755,"Male",4,199.889204162782
8756,"Female",6,8673.05200054699
8757,"Female",1,4580.01763211326
8758,"Female",1,582.11784627176
8759,"Female",0,0
8760,"Male",0,0
8761,"Female",0,0
8762,"Female",3,915.450064476061
8763,"Female",1,530.046549100447
8764,"Male",0,0
8765,"Male",0,0
8766,"Female",3,57.0226605891462
8767,"Male",0,0
8768,"Female",0,0
8769,"Female",6,1459.73807878558
8770,"Female",0,0
8771,"Female",0,0
8772,"Male",0,0
8773,"Female",5,11035.7614222488
8774,"Female",3,2136.40926891543
8775,"Female",5,5537.46476086295
8776,"Female",1,1342.54793706516
8777,"Female",0,0
8778,"Female",6,2095.58489598292
8779,"Female",0,0
8780,"Female",5,1605.67573729231
8781,"Female",4,824.542511888889
8782,"Female",4,1839.35351110915
8783,"Female",3,1291.53375165573
8784,"Female",2,2369.5416242799
8785,"Female",3,499.437802540653
8786,"Female",1,6761.53536248166
8787,"Female",2,7656.01209347199
8788,"Female",4,6219.26068842955
8789,"Male",2,167.779688314742
8790,"Male",0,0
8791,"Female",3,149.784474562774
8792,"Female",4,2503.57602794045
8793,"Female",3,331.798191601461
8794,"Female",3,69.6331641367388
8795,"Female",0,0
8796,"Female",3,116.681613177334
8797,"Female",3,84585.0207846988
8798,"Female",4,14353.9942960481
8799,"Female",2,658.236844637988
8800,"Female",0,0
8801,"Female",0,0
8802,"Female",5,12513.7682897811
8803,"Female",0,0
8804,"Female",2,1626.93859634709
8805,"Female",0,0
8806,"Female",4,102.995684573128
8807,"Female",1,38.8803679405085
8808,"Female",2,978.976960986665
8809,"Male",3,17.018035458182
8810,"Female",2,130.832424874473
8811,"Female",7,42.6036438432759
8812,"Female",1,37.3643220310386
8813,"Female",2,2224.20767087926
8814,"Female",6,526.848405948088
8815,"Female",3,770.846429022594
8816,"Female",0,0
8817,"Female",5,80.1126843668575
8818,"Male",0,0
8819,"Male",0,0
8820,"Female",4,449.812656760012
8821,"Female",0,0
8822,"Male",2,516.613936134676
8823,"Female",0,0
8824,"Female",2,266.957196285631
8825,"Female",2,1881.06622582542
8826,"Female",2,433.064353219734
8827,"Male",0,0
8828,"Female",4,7441.99712312358
8829,"Female",3,3603.69165710559
8830,"Female",2,562.596614051304
8831,"Female",3,2821.25950067216
8832,"Female",1,1825.86894788389
8833,"Female",1,2935.37173493625
8834,"Female",3,414.628505185387
8835,"Female",1,400.860240347874
8836,"Female",0,0
8837,"Female",2,647.196009571006
8838,"Female",3,7365.26240967785
8839,"Female",0,0
8840,"Female",0,0
8841,"Female",0,0
8842,"Female",2,449.42117786887
8843,"Male",0,0
8844,"Female",2,109.906026772672
8845,"Male",0,0
8846,"Female",0,0
8847,"Female",3,2360.66650706901
8848,"Female",0,0
8849,"Female",4,92.4091881290133
8850,"Female",0,0
8851,"Female",2,3423.40908143198
8852,"Female",1,14273.4148751276
8853,"Male",0,0
8854,"Female",2,272.676284072729
8855,"Female",6,203.789540967376
8856,"Female",5,550.145401616176
8857,"Female",2,2991.08428340118
8858,"Female",3,215.360992768587
8859,"Female",2,806.362486082172
8860,"Female",0,0
8861,"Female",0,0
8862,"Female",0,0
8863,"Female",4,716.801788148386
8864,"Male",3,107.217599385981
8865,"Female",1,2047.88893914473
8866,"Female",4,1678.71070587077
8867,"Male",0,0
8868,"Female",4,257.173311379414
8869,"Female",2,1074.37383955155
8870,"Female",2,578.200021089833
8871,"Female",0,0
8872,"Female",4,115.72786163421
8873,"Female",0,0
8874,"Female",0,0
8875,"Female",0,0
8876,"Female",1,270.959859911351
8877,"Male",0,0
8878,"Female",4,34.3202724312759
8879,"Female",0,0
8880,"Female",4,4716.19962906563
8881,"Male",0,0
8882,"Female",2,5123.47971442468
8883,"Female",4,649.560302391588
8884,"Female",0,0
8885,"Female",0,0
8886,"Male",5,557.830402686314
8887,"Male",2,18.412359443999
8888,"Female",0,0
8889,"Female",0,0
8890,"Female",2,892.72620840189
8891,"Female",0,0
8892,"Female",0,0
8893,"Male",0,0
8894,"Female",4,20346.8638428899
8895,"Female",3,12929.1139185364
8896,"Male",0,0
8897,"Female",0,0
8898,"Female",5,5123.51011764205
8899,"Female",2,297.615628682036
8900,"Female",3,10897.0353515608
8901,"Female",0,0
8902,"Female",4,2340.76686335769
8903,"Female",2,2883.72146595572
8904,"Female",0,0
8905,"Female",4,3494.651359046
8906,"Female",5,2316.26366146528
8907,"Female",2,13276.9111421489
8908,"Male",0,0
8909,"Female",2,742.92432653727
8910,"Female",0,0
8911,"Female",0,0
8912,"Female",3,1393.02748849059
8913,"Female",1,3496.43757472529
8914,"Male",2,761.849274733019
8915,"Female",3,644.060091256645
8916,"Female",3,2912.12670191321
8917,"Female",0,0
8918,"Female",0,0
8919,"Female",4,3631.30488129964
8920,"Female",1,757.828366401021
8921,"Female",4,429.210599898239
8922,"Female",0,0
8923,"Male",0,0
8924,"Female",2,111.620821081057
8925,"Female",0,0
8926,"Male",0,0
8927,"Female",0,0
8928,"Female",5,2464.45646208644
8929,"Female",4,4623.8669657744
8930,"Female",2,1507.4452095394
8931,"Female",4,276.186175449708
8932,"Male",2,743.480757379047
8933,"Female",3,5533.90728660624
8934,"Female",6,87.4034802867746
8935,"Female",2,1965.60507961563
8936,"Female",2,2431.60175253747
8937,"Female",0,0
8938,"Female",2,130.526959478399
8939,"Female",2,38797.8091144898
8940,"Female",2,120.246198390879
8941,"Female",3,5719.39028056503
8942,"Female",3,24178.0972624284
8943,"Female",3,1843.34911602668
8944,"Female",3,100.137631615231
8945,"Female",2,13903.3087448574
8946,"Female",0,0
8947,"Female",2,1122.93226851029
8948,"Female",2,3328.03153932672
8949,"Female",2,336.669171790115
8950,"Female",1,2045.40396038839
8951,"Female",2,238.303105779725
8952,"Female",3,3092.39667047995
8953,"Male",0,0
8954,"Male",0,0
8955,"Female",3,47.478185191518
8956,"Female",3,1616.94305376116
8957,"Female",5,267.398683178896
8958,"Female",2,112.054888562892
8959,"Male",0,0
8960,"Female",0,0
8961,"Female",4,1712.10386822306
8962,"Male",0,0
8963,"Female",5,620.577054815125
8964,"Female",5,275.134660172389
8965,"Female",4,13476.7917502874
8966,"Female",2,3570.86983190197
8967,"Female",3,449.910873799466
8968,"Female",6,2408.64871410047
8969,"Female",5,620.14553706277
8970,"Female",4,278.141095823024
8971,"Female",3,11525.0489640806
8972,"Female",0,0
8973,"Female",3,19126.836181864
8974,"Male",0,0
8975,"Female",5,393.928423925037
8976,"Male",0,0
8977,"Male",0,0
8978,"Female",3,340.715023797237
8979,"Female",2,134.419848694022
8980,"Female",5,193.096803749806
8981,"Female",0,0
8982,"Female",4,157.849983861349
8983,"Male",4,306.0791230365
8984,"Female",1,262.788804727642
8985,"Female",0,0
8986,"Female",0,0
8987,"Female",2,36680.785094161
8988,"Female",0,0
8989,"Female",0,0
8990,"Female",4,323.450614877922
8991,"Female",0,0
8992,"Female",3,182.532355158011
8993,"Female",5,16350.3318151164
8994,"Female",4,13796.8487256113
8995,"Female",4,592.126984202921
8996,"Female",3,539.450784586877
8997,"Female",5,19595.1228423674
8998,"Male",0,0
8999,"Female",0,0
9000,"Female",0,0
9001,"Female",2,478.901644578872
9002,"Male",0,0
9003,"Female",0,0
9004,"Female",2,7422.39095954803
9005,"Male",0,0
9006,"Female",4,136.903585174146
9007,"Female",1,585.269333623023
9008,"Female",0,0
9009,"Female",2,1045.77957578185
9010,"Female",4,274.867491350238
9011,"Male",5,235.361693313363
9012,"Female",5,399.362645662923
9013,"Male",0,0
9014,"Female",0,0
9015,"Female",0,0
9016,"Female",2,447.364561223924
9017,"Female",0,0
9018,"Female",2,60.4676989175968
9019,"Female",2,587.511774565465
9020,"Female",4,1806.06219622956
9021,"Female",0,0
9022,"Female",0,0
9023,"Female",2,523.630453507471
9024,"Female",0,0
9025,"Female",1,3574.75800791249
9026,"Female",3,42994.1960501613
9027,"Female",4,761.189146261375
9028,"Female",2,911.861104127851
9029,"Male",0,0
9030,"Female",3,3258.25419647486
9031,"Female",5,2945.18824900722
9032,"Female",5,1126.1163779977
9033,"Female",6,14005.8627703115
9034,"Female",2,2429.57367760218
9035,"Female",0,0
9036,"Female",1,59.076398674424
9037,"Female",3,548.038262534265
9038,"Female",0,0
9039,"Female",0,0
9040,"Female",1,650.246840017841
9041,"Female",0,0
9042,"Female",3,462.178015537961
9043,"Female",0,0
9044,"Female",6,2931.82958749587
9045,"Female",2,197.656527330654
9046,"Female",4,177.171385576126
9047,"Female",3,11852.8964175593
9048,"Female",0,0
9049,"Female",3,156.399387543907
9050,"Female",5,312.447463156631
9051,"Male",0,0
9052,"Female",0,0
9053,"Male",3,444.715347490385
9054,"Female",1,1398.08376113754
9055,"Male",0,0
9056,"Male",0,0
9057,"Female",0,0
9058,"Female",4,6456.83014145315
9059,"Female",0,0
9060,"Female",4,2524.44078468055
9061,"Female",0,0
9062,"Female",0,0
9063,"Female",0,0
9064,"Female",0,0
9065,"Female",1,554.877248622644
9066,"Female",0,0
9067,"Female",0,0
9068,"Female",3,163.2766769084
9069,"Female",4,2411.04973205766
9070,"Female",3,435.915635044655
9071,"Female",2,1658.4404613889
9072,"Male",0,0
9073,"Female",5,2652.89374364768
9074,"Female",1,1160.83926619988
9075,"Male",3,788.375335833399
9076,"Female",3,5716.62098400585
9077,"Male",0,0
9078,"Male",0,0
9079,"Female",4,2122.6717941472
9080,"Female",3,1043.78467456175
9081,"Female",2,173.568714635657
9082,"Female",2,302.704841060059
9083,"Female",5,587.906017518868
9084,"Male",2,904.60719413541
9085,"Male",0,0
9086,"Female",4,1034.62365121277
9087,"Male",5,339.162542122374
9088,"Female",5,267.868152874064
9089,"Female",0,0
9090,"Female",6,110.241239768966
9091,"Male",0,0
9092,"Female",3,149.323583138035
9093,"Female",0,0
9094,"Female",3,2413.25947944311
9095,"Female",5,17300.9571923659
9096,"Female",0,0
9097,"Male",2,37.0778227627977
9098,"Female",1,8520.36490591855
9099,"Female",1,153.696361680831
9100,"Female",3,702.604831060953
9101,"Female",5,1207.21573163151
9102,"Female",0,0
9103,"Male",5,858.431175121978
9104,"Male",0,0
9105,"Female",5,1746.84500165219
9106,"Male",0,0
9107,"Female",1,1426.15089060813
9108,"Female",1,505.4361808908
9109,"Female",0,0
9110,"Female",2,2218.22494868289
9111,"Female",6,1123.55734573403
9112,"Female",0,0
9113,"Female",0,0
9114,"Male",0,0
9115,"Female",3,1431.90243698306
9116,"Female",1,48.9034116567569
9117,"Female",2,971.642871001921
9118,"Female",3,947.620114001528
9119,"Female",3,959.328826248584
9120,"Male",0,0
9121,"Female",2,62.6533861660826
9122,"Male",4,622.797315419075
9123,"Male",0,0
9124,"Female",1,1108.90854110837
9125,"Female",3,3373.54525146279
9126,"Female",0,0
9127,"Female",0,0
9128,"Female",2,152.466671133153
9129,"Female",2,582.226114821179
9130,"Female",5,6513.59699892663
9131,"Female",0,0
9132,"Male",5,15.5002247735863
9133,"Female",3,294.719202301609
